0.051311377	0.039293952	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907	0.011658907


be 	 sure 	 to 	 try 	 the 	 smoked 	 trout 	 . 	 . 	 . 	 lamb 	 chops 	 , 	 veal 	 chops 	 , 	 rabbit 	 , 	 the 	 potato 	 gratin 	 , 	 on 	 and 	 on 	 and 	 on 	 . 	 . 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
lamb 	 chops 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.019029344	0.034588195	0.012977431	0.028438563	0.014427419	0.029152641	0.024322843	0.019278275	0.03489966	0.026284821	0.017928453	0.018209187	0.027961694	0.041337162	0.025402468	0.0172384	0.024362216	0.015779791	0.015474878	0.023216369	0.023315506	0.013994528	0.016089302	0.019413622	0.014379287	0.014514528	0.015310119	0.013743022	0.011173254	0.012078589	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683	0.0075135683
0.03521275	0.027688827	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083	0.012014083


be 	 sure 	 to 	 try 	 the 	 smoked 	 trout 	 . 	 . 	 . 	 lamb 	 chops 	 , 	 veal 	 chops 	 , 	 rabbit 	 , 	 the 	 potato 	 gratin 	 , 	 on 	 and 	 on 	 and 	 on 	 . 	 . 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
veal 	 chops 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.019610692	0.04264554	0.011263276	0.023174837	0.014624887	0.027146062	0.02282512	0.014655602	0.01594569	0.015867656	0.021176243	0.040329035	0.027580915	0.020123437	0.017881708	0.027580915	0.046162214	0.020022895	0.015221986	0.02594924	0.03014577	0.01645977	0.014874646	0.014681902	0.015017122	0.014564981	0.018645672	0.011636382	0.012413591	0.013612043	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203	0.007363203
0.070591524	0.026631802	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061	0.011574061


be 	 sure 	 to 	 try 	 the 	 smoked 	 trout 	 . 	 . 	 . 	 lamb 	 chops 	 , 	 veal 	 chops 	 , 	 rabbit 	 , 	 the 	 potato 	 gratin 	 , 	 on 	 and 	 on 	 and 	 on 	 . 	 . 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
rabbit 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.019370332	0.0298534	0.012234391	0.022652693	0.018033108	0.02969156	0.025048912	0.014543283	0.01397595	0.01590227	0.020035746	0.02334815	0.017031511	0.025941338	0.040913086	0.027889127	0.022152014	0.027889127	0.03419629	0.033045586	0.02515856	0.016940666	0.014686394	0.015881596	0.0149142	0.014695305	0.015047467	0.01333208	0.017553726	0.011624765	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482	0.0073283482
0.037507627	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448	0.012183448


be 	 sure 	 to 	 try 	 the 	 smoked 	 trout 	 . 	 . 	 . 	 lamb 	 chops 	 , 	 veal 	 chops 	 , 	 rabbit 	 , 	 the 	 potato 	 gratin 	 , 	 on 	 and 	 on 	 and 	 on 	 . 	 . 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
potato 	 gratin 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.021205906	0.028474446	0.010771338	0.024405055	0.01539695	0.029250281	0.021826785	0.017926097	0.013696577	0.012775285	0.017837556	0.018424783	0.016844187	0.021893663	0.023782758	0.017344505	0.030576251	0.036285274	0.025471512	0.022113662	0.02105959	0.02817128	0.030226484	0.019357758	0.01706525	0.017151069	0.015061178	0.016249893	0.014366379	0.014924203	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816	0.0076012816
0.0469713	0.075461864	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858	0.011250858


even 	 when 	 the 	 chef 	 is 	 not 	 in 	 the 	 house 	 , 	 the 	 food 	 and 	 service 	 are 	 right 	 on 	 target 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
chef 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 0	 Actual: 1	

0.023430016	0.040903497	0.02864984	0.027654741	0.044108946	0.051946085	0.020578714	0.01740082	0.02540473	0.017728595	0.017359847	0.022672279	0.016784009	0.03178697	0.026377162	0.03167174	0.016067978	0.015350957	0.015521071	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738	0.008337738
0.043580815	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572	0.012106572


even 	 when 	 the 	 chef 	 is 	 not 	 in 	 the 	 house 	 , 	 the 	 food 	 and 	 service 	 are 	 right 	 on 	 target 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
food 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.01683182	0.015303346	0.015779855	0.026026212	0.027129024	0.023415336	0.0175837	0.016459106	0.028443124	0.0395284	0.027194096	0.021648873	0.027825074	0.10072814	0.03100372	0.029116634	0.01939534	0.018044205	0.01721002	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722	0.007890722
0.038733386	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932	0.012167932


even 	 when 	 the 	 chef 	 is 	 not 	 in 	 the 	 house 	 , 	 the 	 food 	 and 	 service 	 are 	 right 	 on 	 target 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
service 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

0.015186646	0.02237952	0.018043673	0.03328654	0.022067126	0.022214511	0.018293593	0.015569756	0.024590626	0.018886538	0.020882057	0.050974403	0.028389497	0.031024812	0.04279134	0.06777424	0.019734869	0.018973483	0.017661028	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995	0.0080536995
0.040976156	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542	0.012139542


everything 	 from 	 the 	 eggs 	 benedict 	 to 	 the 	 mussels 	 and 	 even 	 the 	 hamburger 	 were 	 done 	 well 	 and 	 very 	 tasty 	 . 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
eggs 	 benedict 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 pad 	 
Predicted: 2	 Actual: 2	

